order_id,order_date,order_time,customer_id
9997,6/17/2015,11:53:46,CUST299
9998,6/17/2015,12:00:35,CUST177
9999,6/17/2015,12:05:21,CUST251
10000,6/17/2015,12:18:44,CUST135
10001,6/17/2015,12:36:54,CUST170
10002,6/17/2015,12:39:08,CUST269
10003,6/17/2015,12:42:25,CUST298
10004,6/17/2015,12:44:31,CUST144
10005,6/17/2015,12:45:35,CUST100
10006,6/17/2015,12:46:11,CUST180
10007,6/17/2015,12:57:10,CUST142
10008,6/17/2015,13:33:29,CUST282
10009,6/17/2015,13:58:20,CUST107
10010,6/17/2015,14:03:39,CUST072
10011,6/17/2015,14:08:34,CUST104
10012,6/17/2015,14:10:14,CUST138
10013,6/17/2015,14:35:51,CUST085
10014,6/17/2015,14:41:35,CUST101
10015,6/17/2015,14:41:37,CUST187
10016,6/17/2015,15:15:05,CUST291
10017,6/17/2015,15:18:19,CUST280
10018,6/17/2015,15:37:30,CUST159
10019,6/17/2015,15:42:11,CUST134
10020,6/17/2015,15:44:55,CUST295
10021,6/17/2015,15:45:22,CUST139
10022,6/17/2015,16:16:55,CUST235
10023,6/17/2015,16:18:06,CUST201
10024,6/17/2015,16:56:53,CUST013
10025,6/17/2015,16:57:22,CUST295
10026,6/17/2015,17:10:01,CUST146
10027,6/17/2015,17:13:53,CUST296
10028,6/17/2015,17:19:14,CUST283
10029,6/17/2015,17:38:59,CUST275
10030,6/17/2015,17:55:24,CUST004
10031,6/17/2015,17:59:29,CUST160
10032,6/17/2015,18:17:12,CUST070
10033,6/17/2015,18:26:13,CUST139
10034,6/17/2015,18:48:59,CUST267
10035,6/17/2015,18:55:49,CUST162
10036,6/17/2015,18:59:12,CUST085
10037,6/17/2015,19:03:27,CUST204
10038,6/17/2015,19:09:14,CUST187
10039,6/17/2015,19:36:20,CUST068
10040,6/17/2015,20:42:37,CUST243
10041,6/17/2015,21:02:38,CUST216
10042,6/17/2015,21:07:29,CUST195
10043,6/17/2015,21:22:31,CUST105
10044,6/17/2015,21:52:02,CUST148
10045,6/18/2015,11:24:50,CUST055
10046,6/18/2015,11:29:19,CUST156
10047,6/18/2015,11:41:38,CUST002
10048,6/18/2015,11:48:49,CUST025
10049,6/18/2015,11:50:22,CUST223
10050,6/18/2015,11:51:53,CUST076
10051,6/18/2015,12:02:43,CUST156
10052,6/18/2015,12:09:32,CUST194
10053,6/18/2015,12:09:43,CUST035
10054,6/18/2015,12:13:35,CUST002
10055,6/18/2015,12:21:00,CUST073
10056,6/18/2015,12:50:45,CUST028
10057,6/18/2015,12:51:26,CUST220
10058,6/18/2015,12:59:37,CUST024
10059,6/18/2015,13:08:07,CUST087
10060,6/18/2015,13:09:34,CUST053
10061,6/18/2015,13:17:01,CUST055
10062,6/18/2015,13:28:45,CUST062
10063,6/18/2015,13:32:02,CUST115
10064,6/18/2015,13:36:27,CUST153
10065,6/18/2015,13:42:24,CUST057
10066,6/18/2015,13:49:00,CUST275
10067,6/18/2015,13:50:47,CUST091
10068,6/18/2015,14:02:46,CUST136
10069,6/18/2015,14:16:56,CUST275
10070,6/18/2015,14:46:28,CUST101
10071,6/18/2015,14:48:52,CUST024
10072,6/18/2015,15:20:22,CUST092
10073,6/18/2015,15:22:11,CUST005
10074,6/18/2015,15:48:06,CUST106
10075,6/18/2015,16:03:06,CUST019
10076,6/18/2015,16:07:56,CUST169
10077,6/18/2015,16:09:26,CUST270
10078,6/18/2015,16:15:34,CUST031
10079,6/18/2015,16:21:21,CUST231
10080,6/18/2015,16:24:32,CUST246
10081,6/18/2015,16:30:26,CUST192
10082,6/18/2015,16:56:19,CUST039
10083,6/18/2015,17:09:05,CUST081
10084,6/18/2015,17:34:43,CUST201
10085,6/18/2015,17:44:31,CUST015
10086,6/18/2015,18:06:45,CUST031
10087,6/18/2015,18:08:31,CUST024
10088,6/18/2015,18:19:05,CUST043
10089,6/18/2015,18:20:23,CUST111
10090,6/18/2015,18:21:12,CUST218
10091,6/18/2015,18:26:23,CUST004
10092,6/18/2015,18:52:17,CUST243
10093,6/18/2015,19:08:25,CUST113
10094,6/18/2015,19:18:25,CUST018
10095,6/18/2015,19:27:06,CUST103
10096,6/18/2015,19:34:18,CUST032
10097,6/18/2015,19:35:24,CUST174
10098,6/18/2015,19:48:41,CUST026
10099,6/18/2015,20:13:48,CUST054
10100,6/18/2015,21:48:46,CUST156
10101,6/19/2015,11:30:04,CUST274
10102,6/19/2015,11:55:58,CUST251
10103,6/19/2015,12:06:49,CUST085
10104,6/19/2015,12:09:37,CUST040
10105,6/19/2015,12:15:20,CUST017
10106,6/19/2015,12:20:53,CUST261
10107,6/19/2015,12:26:44,CUST170
10108,6/19/2015,12:30:11,CUST173
10109,6/19/2015,12:30:44,CUST161
10110,6/19/2015,12:31:07,CUST275
10111,6/19/2015,12:33:20,CUST140
10112,6/19/2015,12:42:01,CUST091
10113,6/19/2015,12:42:29,CUST132
10114,6/19/2015,12:45:30,CUST133
10115,6/19/2015,13:08:39,CUST208
10116,6/19/2015,13:28:04,CUST090
10117,6/19/2015,13:35:09,CUST044
10118,6/19/2015,13:37:07,CUST059
10119,6/19/2015,13:38:04,CUST224
10120,6/19/2015,13:40:04,CUST089
10121,6/19/2015,13:45:09,CUST071
10122,6/19/2015,14:05:06,CUST102
10123,6/19/2015,14:15:44,CUST164
10124,6/19/2015,14:22:29,CUST076
10125,6/19/2015,14:24:41,CUST164
10126,6/19/2015,14:43:37,CUST053
10127,6/19/2015,14:47:03,CUST257
10128,6/19/2015,14:51:48,CUST289
10129,6/19/2015,14:58:46,CUST115
10130,6/19/2015,15:22:35,CUST082
10131,6/19/2015,15:28:45,CUST020
10132,6/19/2015,15:39:08,CUST001
10133,6/19/2015,15:41:32,CUST201
10134,6/19/2015,16:01:36,CUST226
10135,6/19/2015,16:02:46,CUST202
10136,6/19/2015,16:11:22,CUST184
10137,6/19/2015,16:33:31,CUST255
10138,6/19/2015,16:43:13,CUST229
10139,6/19/2015,16:49:56,CUST039
10140,6/19/2015,16:54:12,CUST269
10141,6/19/2015,17:18:38,CUST053
10142,6/19/2015,17:26:46,CUST010
10143,6/19/2015,17:31:58,CUST013
10144,6/19/2015,17:40:22,CUST122
10145,6/19/2015,17:40:54,CUST032
10146,6/19/2015,18:03:37,CUST042
10147,6/19/2015,18:15:30,CUST004
10148,6/19/2015,18:34:45,CUST267
10149,6/19/2015,18:54:34,CUST024
10150,6/19/2015,19:02:52,CUST064
10151,6/19/2015,19:08:26,CUST186
10152,6/19/2015,19:19:53,CUST289
10153,6/19/2015,19:49:16,CUST083
10154,6/19/2015,19:52:48,CUST168
10155,6/19/2015,20:04:41,CUST019
10156,6/19/2015,20:27:24,CUST285
10157,6/19/2015,20:34:22,CUST270
10158,6/19/2015,20:37:28,CUST253
10159,6/19/2015,20:45:14,CUST166
10160,6/19/2015,20:46:19,CUST255
10161,6/19/2015,20:47:07,CUST101
10162,6/19/2015,20:58:34,CUST057
10163,6/19/2015,21:04:29,CUST104
10164,6/19/2015,21:05:22,CUST104
10165,6/19/2015,21:12:01,CUST066
10166,6/19/2015,21:19:19,CUST208
10167,6/19/2015,21:27:52,CUST113
10168,6/19/2015,21:32:27,CUST092
10169,6/19/2015,21:32:48,CUST048
10170,6/19/2015,21:46:20,CUST222
10171,6/19/2015,22:04:53,CUST287
10172,6/19/2015,22:26:01,CUST176
10173,6/19/2015,22:29:23,CUST053
10174,6/19/2015,22:53:24,CUST102
10175,6/20/2015,11:32:39,CUST273
10176,6/20/2015,11:45:20,CUST129
10177,6/20/2015,11:53:09,CUST109
10178,6/20/2015,12:07:12,CUST004
10179,6/20/2015,12:18:46,CUST017
10180,6/20/2015,12:25:42,CUST105
10181,6/20/2015,12:27:38,CUST039
10182,6/20/2015,12:30:48,CUST146
10183,6/20/2015,12:36:46,CUST016
10184,6/20/2015,13:23:37,CUST249
10185,6/20/2015,13:35:37,CUST230
10186,6/20/2015,13:35:54,CUST273
10187,6/20/2015,14:11:09,CUST181
10188,6/20/2015,14:27:59,CUST220
10189,6/20/2015,14:58:52,CUST028
10190,6/20/2015,15:32:13,CUST061
10191,6/20/2015,15:48:07,CUST253
10192,6/20/2015,15:54:03,CUST190
10193,6/20/2015,16:23:25,CUST233
10194,6/20/2015,16:28:11,CUST270
10195,6/20/2015,16:53:36,CUST219
10196,6/20/2015,16:56:12,CUST277
10197,6/20/2015,17:00:52,CUST215
10198,6/20/2015,17:03:12,CUST244
10199,6/20/2015,17:23:11,CUST299
10200,6/20/2015,17:28:19,CUST201
10201,6/20/2015,17:37:48,CUST172
10202,6/20/2015,18:10:34,CUST235
10203,6/20/2015,18:17:16,CUST214
10204,6/20/2015,18:19:42,CUST097
10205,6/20/2015,18:33:58,CUST114
10206,6/20/2015,18:44:46,CUST282
10207,6/20/2015,18:52:35,CUST255
10208,6/20/2015,19:31:45,CUST114
10209,6/20/2015,19:50:42,CUST293
10210,6/20/2015,20:01:25,CUST026
10211,6/20/2015,20:09:46,CUST028
10212,6/20/2015,20:19:36,CUST187
10213,6/20/2015,20:21:10,CUST270
10214,6/20/2015,20:24:31,CUST206
10215,6/20/2015,20:28:01,CUST180
10216,6/20/2015,21:07:38,CUST043
10217,6/20/2015,21:27:48,CUST010
10218,6/20/2015,21:35:21,CUST166
10219,6/20/2015,22:09:01,CUST155
10220,6/20/2015,22:34:11,CUST002
10221,6/20/2015,22:35:14,CUST268
10222,6/20/2015,23:02:59,CUST058
10223,6/21/2015,11:31:04,CUST093
10224,6/21/2015,11:52:44,CUST213
10225,6/21/2015,12:13:18,CUST041
10226,6/21/2015,12:22:26,CUST205
10227,6/21/2015,12:40:14,CUST158
10228,6/21/2015,13:00:56,CUST131
10229,6/21/2015,13:11:19,CUST053
10230,6/21/2015,13:19:02,CUST071
10231,6/21/2015,13:36:13,CUST265
10232,6/21/2015,13:40:06,CUST269
10233,6/21/2015,13:50:13,CUST221
10234,6/21/2015,14:07:06,CUST208
10235,6/21/2015,14:22:05,CUST263
10236,6/21/2015,14:22:19,CUST145
10237,6/21/2015,14:23:35,CUST059
10238,6/21/2015,14:26:54,CUST264
10239,6/21/2015,14:28:02,CUST177
10240,6/21/2015,14:30:02,CUST073
10241,6/21/2015,14:44:09,CUST035
10242,6/21/2015,14:56:22,CUST142
10243,6/21/2015,15:10:42,CUST225
10244,6/21/2015,15:15:47,CUST166
10245,6/21/2015,15:29:49,CUST115
10246,6/21/2015,16:25:04,CUST140
10247,6/21/2015,16:35:59,CUST215
10248,6/21/2015,16:51:23,CUST285
10249,6/21/2015,16:57:33,CUST284
10250,6/21/2015,17:19:05,CUST131
10251,6/21/2015,17:30:19,CUST111
10252,6/21/2015,17:41:23,CUST270
10253,6/21/2015,18:00:04,CUST212
10254,6/21/2015,18:18:57,CUST146
10255,6/21/2015,18:20:20,CUST032
10256,6/21/2015,18:21:25,CUST156
10257,6/21/2015,18:29:43,CUST015
10258,6/21/2015,18:33:38,CUST157
10259,6/21/2015,18:44:49,CUST215
10260,6/21/2015,18:48:35,CUST099
10261,6/21/2015,19:16:03,CUST293
10262,6/21/2015,19:16:39,CUST270
10263,6/21/2015,19:31:37,CUST003
10264,6/21/2015,19:45:14,CUST077
10265,6/21/2015,20:09:30,CUST245
10266,6/21/2015,20:15:06,CUST043
10267,6/21/2015,20:47:55,CUST259
10268,6/21/2015,20:56:10,CUST235
10269,6/21/2015,21:00:55,CUST188
10270,6/21/2015,21:19:15,CUST018
10271,6/21/2015,21:22:01,CUST280
10272,6/21/2015,21:24:34,CUST068
10273,6/21/2015,22:08:58,CUST174
10274,6/22/2015,11:42:58,CUST115
10275,6/22/2015,11:49:10,CUST184
10276,6/22/2015,11:58:43,CUST053
10277,6/22/2015,12:25:50,CUST036
10278,6/22/2015,12:28:42,CUST183
10279,6/22/2015,12:38:03,CUST169
10280,6/22/2015,12:43:22,CUST132
10281,6/22/2015,12:48:22,CUST224
10282,6/22/2015,12:48:32,CUST206
10283,6/22/2015,12:57:03,CUST175
10284,6/22/2015,13:02:24,CUST150
10285,6/22/2015,13:04:31,CUST056
10286,6/22/2015,13:10:32,CUST137
10287,6/22/2015,13:15:45,CUST243
10288,6/22/2015,13:20:53,CUST256
10289,6/22/2015,13:27:18,CUST114
10290,6/22/2015,13:34:22,CUST080
10291,6/22/2015,14:09:17,CUST292
10292,6/22/2015,14:12:28,CUST196
10293,6/22/2015,14:22:04,CUST238
10294,6/22/2015,15:22:45,CUST177
10295,6/22/2015,15:34:14,CUST084
10296,6/22/2015,15:42:42,CUST078
10297,6/22/2015,15:46:22,CUST143
10298,6/22/2015,15:57:10,CUST251
10299,6/22/2015,16:08:10,CUST057
10300,6/22/2015,16:19:32,CUST257
10301,6/22/2015,16:41:58,CUST001
10302,6/22/2015,16:51:32,CUST137
10303,6/22/2015,17:17:31,CUST200
10304,6/22/2015,17:48:55,CUST032
10305,6/22/2015,17:54:39,CUST098
10306,6/22/2015,17:59:23,CUST259
10307,6/22/2015,18:02:36,CUST043
10308,6/22/2015,18:08:15,CUST236
10309,6/22/2015,18:28:24,CUST224
10310,6/22/2015,18:28:45,CUST293
10311,6/22/2015,18:41:18,CUST073
10312,6/22/2015,18:52:41,CUST282
10313,6/22/2015,19:14:44,CUST122
10314,6/22/2015,19:27:42,CUST116
10315,6/22/2015,19:29:01,CUST118
10316,6/22/2015,19:32:13,CUST117
10317,6/22/2015,19:37:38,CUST017
10318,6/22/2015,19:40:01,CUST190
10319,6/22/2015,20:02:45,CUST089
10320,6/22/2015,20:05:29,CUST112
10321,6/22/2015,20:12:33,CUST015
10322,6/22/2015,20:16:37,CUST166
10323,6/22/2015,20:35:52,CUST291
10324,6/22/2015,21:03:42,CUST167
10325,6/22/2015,21:18:20,CUST211
10326,6/22/2015,21:23:14,CUST015
10327,6/22/2015,21:34:23,CUST273
10328,6/22/2015,22:29:15,CUST145
10329,6/23/2015,11:21:36,CUST280
10330,6/23/2015,11:41:19,CUST219
10331,6/23/2015,11:49:48,CUST246
10332,6/23/2015,11:55:05,CUST102
10333,6/23/2015,12:06:43,CUST112
10334,6/23/2015,12:07:43,CUST046
10335,6/23/2015,12:18:09,CUST115
10336,6/23/2015,12:35:03,CUST231
10337,6/23/2015,12:35:12,CUST093
10338,6/23/2015,12:36:36,CUST034
10339,6/23/2015,12:45:52,CUST045
10340,6/23/2015,12:50:13,CUST228
10341,6/23/2015,12:52:22,CUST073
10342,6/23/2015,12:54:47,CUST040
10343,6/23/2015,12:58:56,CUST155
10344,6/23/2015,13:04:57,CUST201
10345,6/23/2015,13:19:27,CUST225
10346,6/23/2015,13:46:11,CUST178
10347,6/23/2015,13:49:02,CUST296
10348,6/23/2015,13:51:02,CUST136
10349,6/23/2015,13:57:39,CUST300
10350,6/23/2015,14:06:25,CUST234
10351,6/23/2015,14:16:14,CUST110
10352,6/23/2015,14:23:23,CUST236
10353,6/23/2015,14:31:07,CUST071
10354,6/23/2015,14:42:01,CUST171
10355,6/23/2015,14:51:28,CUST061
10356,6/23/2015,15:12:52,CUST107
10357,6/23/2015,15:19:34,CUST042
10358,6/23/2015,15:37:01,CUST098
10359,6/23/2015,16:22:36,CUST071
10360,6/23/2015,16:32:20,CUST036
10361,6/23/2015,16:55:19,CUST281
10362,6/23/2015,17:04:28,CUST205
10363,6/23/2015,17:17:43,CUST213
10364,6/23/2015,17:41:44,CUST073
10365,6/23/2015,17:43:29,CUST004
10366,6/23/2015,18:03:31,CUST269
10367,6/23/2015,18:24:33,CUST289
10368,6/23/2015,18:25:11,CUST251
10369,6/23/2015,18:28:48,CUST291
10370,6/23/2015,18:30:47,CUST224
10371,6/23/2015,18:46:08,CUST038
10372,6/23/2015,18:46:44,CUST153
10373,6/23/2015,18:58:33,CUST085
10374,6/23/2015,19:07:01,CUST042
10375,6/23/2015,19:10:46,CUST060
10376,6/23/2015,19:18:41,CUST055
10377,6/23/2015,19:54:54,CUST182
10378,6/23/2015,20:16:35,CUST121
10379,6/23/2015,20:21:08,CUST107
10380,6/23/2015,20:30:03,CUST140
10381,6/23/2015,20:37:21,CUST011
10382,6/23/2015,20:40:20,CUST198
10383,6/23/2015,21:20:29,CUST222
10384,6/23/2015,21:28:56,CUST170
10385,6/23/2015,21:48:26,CUST292
10386,6/23/2015,21:50:10,CUST242
10387,6/23/2015,22:16:45,CUST145
10388,6/24/2015,11:29:31,CUST164
10389,6/24/2015,11:38:12,CUST147
10390,6/24/2015,11:40:02,CUST097
10391,6/24/2015,12:11:02,CUST286
10392,6/24/2015,12:13:42,CUST072
10393,6/24/2015,12:25:09,CUST173
10394,6/24/2015,12:31:48,CUST052
10395,6/24/2015,12:34:29,CUST233
10396,6/24/2015,12:47:06,CUST140
10397,6/24/2015,12:53:35,CUST187
10398,6/24/2015,12:55:54,CUST161
10399,6/24/2015,13:04:49,CUST129
10400,6/24/2015,13:05:48,CUST189
10401,6/24/2015,13:13:12,CUST058
10402,6/24/2015,13:17:41,CUST033
10403,6/24/2015,13:22:43,CUST197
10404,6/24/2015,13:26:41,CUST156
10405,6/24/2015,13:34:40,CUST098
10406,6/24/2015,13:50:07,CUST080
10407,6/24/2015,14:05:45,CUST088
10408,6/24/2015,14:08:42,CUST064
10409,6/24/2015,14:17:31,CUST246
10410,6/24/2015,14:18:18,CUST210
10411,6/24/2015,14:19:35,CUST012
10412,6/24/2015,14:36:31,CUST149
10413,6/24/2015,15:24:47,CUST192
10414,6/24/2015,16:19:12,CUST080
10415,6/24/2015,16:49:46,CUST118
10416,6/24/2015,17:04:37,CUST062
10417,6/24/2015,17:06:37,CUST220
10418,6/24/2015,17:13:08,CUST034
10419,6/24/2015,17:19:20,CUST154
10420,6/24/2015,17:22:04,CUST263
10421,6/24/2015,17:23:21,CUST030
10422,6/24/2015,17:23:54,CUST199
10423,6/24/2015,17:25:55,CUST093
10424,6/24/2015,17:30:18,CUST242
10425,6/24/2015,17:36:07,CUST030
10426,6/24/2015,17:51:00,CUST060
10427,6/24/2015,17:55:38,CUST143
10428,6/24/2015,18:11:37,CUST219
10429,6/24/2015,18:23:53,CUST027
10430,6/24/2015,18:27:41,CUST229
10431,6/24/2015,18:32:39,CUST107
10432,6/24/2015,18:45:24,CUST203
10433,6/24/2015,18:55:09,CUST249
10434,6/24/2015,19:05:39,CUST068
10435,6/24/2015,19:31:13,CUST012
10436,6/24/2015,19:35:59,CUST044
10437,6/24/2015,19:43:49,CUST269
10438,6/24/2015,19:44:39,CUST255
10439,6/24/2015,19:54:14,CUST008
10440,6/24/2015,20:07:37,CUST226
10441,6/24/2015,20:16:15,CUST071
10442,6/24/2015,20:41:39,CUST229
10443,6/24/2015,20:42:03,CUST132
10444,6/24/2015,20:47:42,CUST178
10445,6/24/2015,21:28:24,CUST040
10446,6/24/2015,21:35:35,CUST181
10447,6/24/2015,21:37:42,CUST286
10448,6/24/2015,21:40:21,CUST024
10449,6/24/2015,22:03:03,CUST136
10450,6/25/2015,11:15:19,CUST286
10451,6/25/2015,11:16:28,CUST202
10452,6/25/2015,11:21:53,CUST280
10453,6/25/2015,11:33:30,CUST114
10454,6/25/2015,11:36:02,CUST299
10455,6/25/2015,11:50:21,CUST256
10456,6/25/2015,12:10:03,CUST087
10457,6/25/2015,12:22:42,CUST032
10458,6/25/2015,12:32:26,CUST139
10459,6/25/2015,12:40:26,CUST126
10460,6/25/2015,12:44:51,CUST178
10461,6/25/2015,12:49:19,CUST078
10462,6/25/2015,13:18:06,CUST163
10463,6/25/2015,13:25:48,CUST157
10464,6/25/2015,13:32:03,CUST238
10465,6/25/2015,13:43:47,CUST288
10466,6/25/2015,13:44:36,CUST048
10467,6/25/2015,13:49:25,CUST222
10468,6/25/2015,14:01:53,CUST156
10469,6/25/2015,14:06:51,CUST033
10470,6/25/2015,14:34:16,CUST248
10471,6/25/2015,14:44:09,CUST243
10472,6/25/2015,15:03:45,CUST100
10473,6/25/2015,15:06:07,CUST031
10474,6/25/2015,15:11:35,CUST116
10475,6/25/2015,15:16:24,CUST159
10476,6/25/2015,15:21:37,CUST242
10477,6/25/2015,15:26:30,CUST138
10478,6/25/2015,15:27:09,CUST099
10479,6/25/2015,15:33:58,CUST229
10480,6/25/2015,16:15:21,CUST238
10481,6/25/2015,16:30:49,CUST300
10482,6/25/2015,16:40:54,CUST011
10483,6/25/2015,17:05:12,CUST018
10484,6/25/2015,17:19:05,CUST276
10485,6/25/2015,17:28:09,CUST200
10486,6/25/2015,17:40:51,CUST040
10487,6/25/2015,17:44:52,CUST046
10488,6/25/2015,17:50:44,CUST104
10489,6/25/2015,17:52:06,CUST177
10490,6/25/2015,18:17:55,CUST245
10491,6/25/2015,18:27:02,CUST066
10492,6/25/2015,18:34:07,CUST273
10493,6/25/2015,18:38:07,CUST238
10494,6/25/2015,18:56:51,CUST152
10495,6/25/2015,19:01:45,CUST256
10496,6/25/2015,19:07:19,CUST171
10497,6/25/2015,19:19:17,CUST007
10498,6/25/2015,19:22:18,CUST104
10499,6/25/2015,19:22:30,CUST180
10500,6/25/2015,19:29:28,CUST041
10501,6/25/2015,19:33:42,CUST008
10502,6/25/2015,20:30:54,CUST161
10503,6/25/2015,20:36:17,CUST001
10504,6/25/2015,20:38:16,CUST176
10505,6/25/2015,20:52:53,CUST185
10506,6/25/2015,21:10:40,CUST209
10507,6/25/2015,21:15:37,CUST290
10508,6/25/2015,21:59:33,CUST291
10509,6/25/2015,22:00:53,CUST160
10510,6/26/2015,11:25:23,CUST185
10511,6/26/2015,11:38:32,CUST102
10512,6/26/2015,11:39:16,CUST115
10513,6/26/2015,11:47:49,CUST168
10514,6/26/2015,12:12:43,CUST033
10515,6/26/2015,12:19:41,CUST133
10516,6/26/2015,12:32:09,CUST262
10517,6/26/2015,12:38:07,CUST031
10518,6/26/2015,12:46:24,CUST256
10519,6/26/2015,12:57:16,CUST065
10520,6/26/2015,12:59:55,CUST157
10521,6/26/2015,13:09:06,CUST004
10522,6/26/2015,13:26:10,CUST261
10523,6/26/2015,13:36:00,CUST079
10524,6/26/2015,13:45:20,CUST044
10525,6/26/2015,13:45:25,CUST038
10526,6/26/2015,13:54:23,CUST130
10527,6/26/2015,13:57:13,CUST036
10528,6/26/2015,14:04:20,CUST098
10529,6/26/2015,14:10:42,CUST280
10530,6/26/2015,14:18:22,CUST284
10531,6/26/2015,14:36:22,CUST178
10532,6/26/2015,15:02:34,CUST020
10533,6/26/2015,15:02:56,CUST174
10534,6/26/2015,15:12:19,CUST106
10535,6/26/2015,15:13:24,CUST031
10536,6/26/2015,15:21:03,CUST108
10537,6/26/2015,16:08:18,CUST194
10538,6/26/2015,16:22:34,CUST236
10539,6/26/2015,16:33:48,CUST256
10540,6/26/2015,16:37:42,CUST042
10541,6/26/2015,16:41:36,CUST098
10542,6/26/2015,16:47:10,CUST144
10543,6/26/2015,16:48:50,CUST176
10544,6/26/2015,16:56:42,CUST228
10545,6/26/2015,17:10:20,CUST002
10546,6/26/2015,17:17:54,CUST257
10547,6/26/2015,17:49:19,CUST069
10548,6/26/2015,18:10:03,CUST155
10549,6/26/2015,18:13:59,CUST053
10550,6/26/2015,18:20:40,CUST101
10551,6/26/2015,18:35:19,CUST134
10552,6/26/2015,18:39:03,CUST041
10553,6/26/2015,18:52:29,CUST197
10554,6/26/2015,18:56:12,CUST107
10555,6/26/2015,19:12:39,CUST178
10556,6/26/2015,19:22:38,CUST201
10557,6/26/2015,19:57:01,CUST135
10558,6/26/2015,20:20:39,CUST134
10559,6/26/2015,20:21:48,CUST024
10560,6/26/2015,20:30:17,CUST286
10561,6/26/2015,20:30:29,CUST169
10562,6/26/2015,20:39:20,CUST296
10563,6/26/2015,20:51:11,CUST009
10564,6/26/2015,20:59:07,CUST072
10565,6/26/2015,21:23:06,CUST227
10566,6/26/2015,21:35:07,CUST114
10567,6/26/2015,21:35:32,CUST049
10568,6/26/2015,21:37:53,CUST046
10569,6/26/2015,22:12:00,CUST024
10570,6/26/2015,22:46:29,CUST214
10571,6/26/2015,22:54:42,CUST292
10572,6/26/2015,23:00:35,CUST117
10573,6/26/2015,23:04:52,CUST088
10574,6/27/2015,11:49:55,CUST160
10575,6/27/2015,11:52:49,CUST282
10576,6/27/2015,11:53:13,CUST152
10577,6/27/2015,11:57:33,CUST127
10578,6/27/2015,12:13:02,CUST253
10579,6/27/2015,12:16:18,CUST155
10580,6/27/2015,12:23:19,CUST250
10581,6/27/2015,12:52:02,CUST224
10582,6/27/2015,13:23:03,CUST215
10583,6/27/2015,13:40:53,CUST229
10584,6/27/2015,13:42:10,CUST122
10585,6/27/2015,13:53:39,CUST165
10586,6/27/2015,13:58:55,CUST271
10587,6/27/2015,14:07:17,CUST134
10588,6/27/2015,14:40:16,CUST291
10589,6/27/2015,14:42:52,CUST282
10590,6/27/2015,14:50:49,CUST284
10591,6/27/2015,15:05:04,CUST247
10592,6/27/2015,15:12:35,CUST008
10593,6/27/2015,15:18:19,CUST044
10594,6/27/2015,15:23:52,CUST126
10595,6/27/2015,15:29:11,CUST179
10596,6/27/2015,15:47:14,CUST242
10597,6/27/2015,15:56:23,CUST139
10598,6/27/2015,16:21:01,CUST053
10599,6/27/2015,16:21:39,CUST230
10600,6/27/2015,16:40:08,CUST226
10601,6/27/2015,17:15:49,CUST073
10602,6/27/2015,17:16:23,CUST066
10603,6/27/2015,17:17:45,CUST230
10604,6/27/2015,17:44:17,CUST078
10605,6/27/2015,17:47:12,CUST268
10606,6/27/2015,17:48:36,CUST215
10607,6/27/2015,17:51:27,CUST063
10608,6/27/2015,17:57:53,CUST150
10609,6/27/2015,18:11:10,CUST121
10610,6/27/2015,18:14:44,CUST066
10611,6/27/2015,18:16:25,CUST042
10612,6/27/2015,18:17:50,CUST072
10613,6/27/2015,18:17:52,CUST250
10614,6/27/2015,18:18:41,CUST210
10615,6/27/2015,18:25:30,CUST172
10616,6/27/2015,18:29:27,CUST272
10617,6/27/2015,18:32:47,CUST268
10618,6/27/2015,18:36:44,CUST188
10619,6/27/2015,18:40:05,CUST007
10620,6/27/2015,18:42:58,CUST162
10621,6/27/2015,18:43:09,CUST135
10622,6/27/2015,18:44:06,CUST080
10623,6/27/2015,18:45:42,CUST144
10624,6/27/2015,18:46:57,CUST207
10625,6/27/2015,19:02:38,CUST205
10626,6/27/2015,19:24:00,CUST206
10627,6/27/2015,19:38:35,CUST076
10628,6/27/2015,19:39:20,CUST239
10629,6/27/2015,19:41:47,CUST082
10630,6/27/2015,19:43:43,CUST106
10631,6/27/2015,19:47:11,CUST300
10632,6/27/2015,19:51:14,CUST240
10633,6/27/2015,19:52:43,CUST300
10634,6/27/2015,19:58:34,CUST205
10635,6/27/2015,20:31:06,CUST112
10636,6/27/2015,20:35:45,CUST187
10637,6/27/2015,20:42:30,CUST112
10638,6/27/2015,20:55:16,CUST108
10639,6/27/2015,20:59:49,CUST287
10640,6/27/2015,21:04:09,CUST036
10641,6/27/2015,21:41:42,CUST237
10642,6/27/2015,21:58:36,CUST164
10643,6/27/2015,22:19:55,CUST104
10644,6/27/2015,22:34:12,CUST174
10645,6/28/2015,12:26:53,CUST289
10646,6/28/2015,12:55:35,CUST033
10647,6/28/2015,13:00:22,CUST148
10648,6/28/2015,13:40:14,CUST024
10649,6/28/2015,13:45:15,CUST257
10650,6/28/2015,14:12:38,CUST268
10651,6/28/2015,14:15:38,CUST085
10652,6/28/2015,14:16:53,CUST058
10653,6/28/2015,14:21:21,CUST282
10654,6/28/2015,14:27:43,CUST111
10655,6/28/2015,14:40:01,CUST123
10656,6/28/2015,14:48:45,CUST276
10657,6/28/2015,14:53:43,CUST079
10658,6/28/2015,15:02:09,CUST081
10659,6/28/2015,15:10:57,CUST211
10660,6/28/2015,15:13:33,CUST294
10661,6/28/2015,15:59:15,CUST226
